"Timestamp","Lamp1","Lamp2","Lamp3","Lux","ColorTemperature","Red","Green","Blue",
1588042925058,0,0,0,0,0,0,0,0,
1588042955472,0,0,0,0,0,0,0,0,
1588042985884,0,0,0,0,0,0,0,0,
1588043016201,0,0,0,0,0,0,0,0,
1588043046608,0,0,0,0,0,0,0,0,
1588043077233,0,0,0,0,0,0,0,0,
1588043107752,0,0,0,0,0,0,0,0,
1588043138156,0,0,0,0,0,0,0,0,
1588043168778,0,0,0,0,0,0,0,0,
1588043199296,0,0,0,0,0,0,0,0,
1588043229706,0,0,0,0,0,0,0,0,
1588043260224,0,0,0,0,0,0,0,0,
1588043290744,0,0,0,0,0,0,0,0,
1588043321257,0,0,0,0,0,0,0,0,
1588043351669,0,0,0,0,0,0,0,0,
1588043382088,0,0,0,0,0,0,0,0,
1588043412704,0,0,0,0,0,0,0,0,
1588043443114,0,0,0,0,0,0,0,0,
1588043473732,0,0,0,0,0,0,0,0,
1588043504252,0,0,0,0,0,0,0,0,
1588043534764,0,0,0,0,0,0,0,0,
1588043565278,0,0,0,0,0,0,0,0,
1588043595691,0,0,0,0,0,0,0,0,
1588043626104,0,0,0,0,0,0,0,0,
1588043656517,0,0,0,0,0,0,0,0,
1588043686933,0,0,0,0,0,0,0,1,
1588043717346,0,0,0,0,0,0,0,1,
1588043747758,0,0,0,0,0,0,0,1,
1588043778380,0,0,0,0,0,0,0,1,
1588043808690,0,0,0,0,0,0,0,1,
1588043839102,0,0,0,0,0,0,1,1,
1588043869520,0,0,0,0,0,0,1,1,
1588043900032,0,0,0,0,0,0,1,1,
1588043930546,0,0,0,0,0,0,1,1,
1588043960959,0,0,0,0,0,0,1,1,
1588043991372,0,0,0,0,0,0,1,1,
1588044021789,0,0,0,0,0,0,1,1,
1588044052300,0,0,0,0,5201,1,1,1,
1588044082818,0,0,0,0,5201,1,1,1,
1588044113536,0,0,0,0,5201,1,1,1,
1588044144157,0,0,0,0,5201,1,1,1,
1588044174568,0,0,0,0,5201,1,1,1,
1588044205086,0,0,0,0,5201,1,1,1,
1588044235705,0,0,0,0,9011,1,1,2,
1588044266020,0,0,0,0,9011,1,1,2,
1588044296426,0,0,0,1,9011,1,2,2,
1588044326844,0,0,0,1,5201,2,2,2,
1588044357151,0,0,0,0,7106,2,2,3,
1588044387668,0,0,0,0,7106,2,2,3,
1588044418080,0,0,0,1,7106,2,3,3,
1588044448596,0,0,0,1,9011,2,3,4,
1588044479010,0,0,0,0,7106,3,3,4,
1588044509424,0,0,0,0,6471,3,3,4,
1588044539836,0,0,0,1,9011,3,4,5,
1588044570251,0,0,0,1,9011,3,4,5,
1588044600664,0,0,0,1,6471,4,4,5,
1588044631076,0,0,0,0,7741,4,4,6,
1588044661490,0,0,0,2,7741,4,5,6,
1588044692006,0,0,0,2,7106,4,5,6,
1588044722422,0,0,0,1,9011,4,5,7,
1588044752834,0,0,0,1,9011,4,5,7,
1588044783248,0,0,0,1,7106,5,5,7,
1588044813558,0,0,0,1,8058,5,6,8,
1588044843970,0,0,0,1,7487,5,6,8,
1588044874592,0,0,0,2,7487,6,7,9,
1588044905004,0,0,0,2,7487,6,7,9,
1588044935416,0,0,0,3,7106,7,8,10,
1588044966046,0,0,0,2,7741,7,8,11,
1588044996552,0,0,0,3,8376,7,9,12,
1588045026964,0,0,0,4,7378,8,10,12,
1588045057378,0,0,0,3,7922,8,10,13,
1588045087892,0,0,0,4,7582,9,11,14,
1588045118308,0,0,0,4,7582,10,12,15,
1588045148820,0,0,0,3,7741,10,12,16,
1588045179337,0,0,0,4,7741,11,13,17,
1588045209752,0,0,0,6,7741,11,14,17,
1588045240164,0,0,0,6,7487,12,15,18,
1588045270576,0,0,0,6,7868,13,16,20,
1588045301194,0,0,0,6,7625,14,17,21,
1588045331710,0,0,0,7,7423,15,18,22,
1588045362225,0,0,0,7,7252,16,19,23,
1588045392742,0,0,0,7,7378,17,20,25,
1588045423359,0,0,0,8,7650,17,21,26,
1588045453874,0,0,0,8,7233,18,21,26,
1588045484390,0,0,0,9,7650,18,22,27,
1588045514906,0,0,0,9,7487,18,22,27,
1588045545317,0,0,0,9,7487,18,22,27,
1588045575938,0,0,0,8,7106,19,22,27,
1588045606248,0,0,0,8,7487,19,22,28,
1588045636662,0,0,0,9,7487,19,23,28,
1588045667074,0,0,0,9,7106,20,23,28,
1588045697590,0,0,0,10,7487,20,24,29,
1588045728108,0,0,0,9,7106,21,24,29,
1588045758520,0,0,0,10,7106,22,25,30,
1588045788942,0,0,0,10,6993,23,26,31,
1588045819346,0,0,0,11,6682,25,27,32,
1588045849868,0,0,0,12,6604,27,29,34,
1588045880376,0,0,0,12,6534,28,30,35,
1588045910792,0,0,0,13,6471,29,31,36,
1588045941306,0,0,0,13,6471,30,32,37,
1588045971822,0,0,0,14,6413,31,33,38,
1588046002236,0,0,0,14,6413,32,34,39,
1588046032751,0,0,0,14,6413,32,34,39,
1588046063166,0,0,0,13,6586,31,33,39,
1588046093578,0,0,0,12,6652,30,32,38,
1588046123888,0,0,0,13,6471,29,31,36,
1588046154508,0,0,0,12,6725,27,30,35,
1588046184919,0,0,0,10,6805,26,28,34,
1588046215338,0,0,0,11,6604,25,27,32,
1588046245746,0,0,0,11,6404,25,27,31,
1588046276162,0,0,0,11,6471,24,26,30,
1588046306678,0,0,0,10,6545,23,25,29,
1588046337191,0,0,0,9,6321,23,24,28,
1588046367605,0,0,0,10,6391,22,24,27,
1588046398017,0,0,0,10,6153,22,23,26,
1588046428328,0,0,0,9,6217,21,22,25,
1588046458843,0,0,0,9,6217,20,21,24,
1588046489360,0,0,0,8,6289,19,20,23,
1588046519774,0,0,0,8,6373,18,19,22,
1588046550186,0,0,0,7,6373,17,18,21,
1588046580599,0,0,0,6,6471,16,17,20,
1588046611019,0,0,0,8,6471,15,17,19,
1588046641425,0,0,0,6,6471,15,16,19,
1588046671844,0,0,0,6,6932,14,16,19,
1588046702252,0,0,0,7,6586,14,16,18,
1588046732769,0,0,0,5,6586,14,15,18,
1588046763183,0,0,0,5,6586,14,15,18,
1588046793597,0,0,0,5,6586,14,15,18,
1588046824113,0,0,0,7,6586,14,16,18,
1588046854525,0,0,0,6,6932,14,16,19,
1588046885043,0,0,0,5,6586,14,15,18,
1588046915453,0,0,0,5,6725,13,14,17,
1588046946073,0,0,0,4,6725,12,13,16,
1588046976587,0,0,0,5,6894,11,13,15,
1588047007103,0,0,0,4,7582,10,12,15,
1588047037619,0,0,0,4,7317,10,12,15,
1588047068136,0,0,0,4,7317,10,12,15,
1588047098445,0,0,0,5,8058,10,13,16,
1588047128966,0,0,0,5,7741,10,13,16,
1588047159374,0,0,0,5,7106,11,13,16,
1588047189892,0,0,0,6,7487,11,14,17,
1588047220311,0,0,0,5,7487,12,14,18,
1588047250923,0,0,0,6,7487,12,15,18,
1588047281437,0,0,0,7,7279,13,16,19,
1588047311852,0,0,0,7,6788,15,17,20,
1588047342265,0,0,0,7,6666,16,18,21,
1588047372577,0,0,0,7,6666,16,18,21,
1588047403299,0,0,0,6,6666,17,18,22,
1588047433710,0,0,0,8,6289,18,19,22,
1588047464125,0,0,0,8,6217,19,20,23,
1588047494535,0,0,0,9,6217,20,21,24,
1588047524951,0,0,0,9,6217,21,22,25,
1588047555465,0,0,0,10,6391,21,23,26,
1588047585775,0,0,0,10,6545,22,24,28,
1588047616293,0,0,0,10,6545,23,25,29,
1588047646706,0,0,0,10,6471,23,25,29,
1588047677225,0,0,0,10,6545,22,24,28,
1588047707635,0,0,0,10,6545,22,24,28,
1588047738056,0,0,0,10,6321,22,24,27,
1588047768364,0,0,0,9,6321,22,23,27,
1588047798771,0,0,0,9,6391,22,23,27,
1588047829189,0,0,0,9,6259,23,24,28,
1588047859597,0,0,0,11,6471,24,26,30,
1588047890011,0,0,0,11,6534,26,28,33,
1588047920355,0,0,0,13,6240,28,30,34,
1588047950738,0,0,0,13,6240,29,31,35,
1588047981047,0,0,0,13,6413,29,31,36,
1588048011464,0,0,0,14,6586,29,32,37,
1588048041873,0,0,0,13,6586,28,31,36,
1588048072291,0,0,0,13,6586,28,31,36,
1588048102701,0,0,0,14,6526,29,32,37,
1588048133115,0,0,0,13,6691,29,32,38,
1588048163633,0,0,0,14,6629,31,34,40,
1588048194147,0,0,0,15,6519,33,36,42,
1588048224561,0,0,0,15,6471,34,37,43,
1588048255281,0,0,0,16,6612,34,38,44,
1588048285696,0,0,0,17,6612,35,39,45,
1588048316315,0,0,0,17,6561,35,39,45,
1588048346932,0,0,0,17,6561,36,40,46,
1588048377446,0,0,0,16,6425,36,39,45,
1588048407859,0,0,0,16,6471,35,38,44,
1588048438486,0,0,0,17,6329,35,38,43,
1588048468889,0,0,0,17,6373,35,38,43,
1588048499304,0,0,0,16,6153,36,38,43,
1588048529716,0,0,0,15,6115,33,35,39,
1588048560133,0,0,0,16,6017,37,38,43,
1588048590440,0,0,0,16,5906,36,37,41,
1588048621059,0,0,0,18,5963,40,41,46,
1588048651371,0,0,0,19,5796,42,43,47,
1588048681886,0,0,0,19,5893,43,44,49,
1588048712299,0,0,0,21,5893,43,45,49,
1588048742713,0,0,0,20,5985,43,45,50,
1588048773229,0,0,0,20,5985,44,46,51,
1588048803643,0,0,0,21,6124,43,46,51,
1588048834057,0,0,0,21,6272,41,45,50,
1588048864466,0,0,0,18,6430,40,43,50,
1588048894880,0,0,0,17,6514,36,40,46,
1588048925293,0,0,0,15,6425,34,37,43,
1588048955605,0,0,0,14,6420,30,33,38,
1588048986121,0,0,0,11,6759,26,29,35,
1588049016544,0,0,0,12,6915,24,28,33,
1588049046946,0,0,0,13,6833,26,30,35,
1588049077360,0,0,0,13,6691,27,31,36,
1588049107773,0,0,0,13,6629,30,33,39,
1588049138189,0,0,0,15,6666,32,36,42,
1588049168701,0,0,0,18,6725,37,42,49,
1588049199218,0,0,0,20,6657,42,47,55,
1588049229839,0,0,0,21,6576,44,49,57,
1588049260255,0,0,0,21,6769,43,49,57,
1588049290665,0,0,0,18,6833,37,42,49,
1588049321075,0,0,0,23,6704,48,54,63,
1588049351593,0,0,0,24,6704,49,55,64,
1588049382107,0,0,0,20,6430,41,45,51,
1588049412521,0,0,0,26,6471,57,62,72,
1588049443036,0,0,0,30,6471,62,68,78,
1588049473552,0,0,0,22,6321,49,52,59,
1588049503863,0,0,0,34,6447,73,79,91,
1588049534276,0,0,0,40,6289,84,90,102,
1588049564790,0,0,0,39,6450,83,90,103,
1588049595308,0,0,0,44,6274,96,102,116,
1588049625822,0,0,0,49,6203,104,110,124,
1588049656338,0,0,0,52,6108,114,119,134,
1588049686752,0,0,0,60,6003,128,133,148,
1588049717164,0,0,0,54,5010,128,118,123,
1588049747682,0,0,0,54,5037,123,115,119,
1588049778196,0,0,0,71,5541,159,157,170,
1588049808508,0,0,0,58,5164,135,127,134,
1588049839033,0,0,0,74,5669,158,160,173,
1588049869437,0,0,0,73,5700,157,159,173,
1588049899952,0,0,0,77,5669,167,168,183,
1588049930598,0,0,0,72,6136,151,160,179,
1588049960984,0,0,0,73,6170,151,161,180,
1588049991499,0,0,0,72,6178,149,159,178,
1588050022115,0,0,0,72,6178,150,160,179,
1588050052531,0,0,0,73,6128,152,161,180,
1588050083047,0,0,0,76,6080,157,166,184,
1588050113461,0,0,0,78,5981,165,172,190,
1588050143976,0,0,0,83,5951,173,180,198,
1588050174492,0,0,0,88,5945,182,190,208,
1588050205007,0,0,0,91,5946,189,197,216,
1588050235421,0,0,0,93,5990,193,202,222,
1588050265935,0,0,0,94,5990,194,203,223,
1588050296349,0,0,0,93,5957,195,203,223,
1588050326763,0,0,0,95,5984,196,205,225,
1588050357277,0,0,0,95,5952,198,206,226,
1588050387793,0,0,0,96,5888,201,208,227,
1588050418311,0,0,0,98,5785,209,213,232,
1588050448829,0,0,0,103,5659,222,223,241,
1588050479343,0,0,0,109,5591,234,234,251,
1588050509857,0,0,0,116,5547,248,247,264,
1588050540273,0,0,0,124,5503,266,264,281,
1588050570785,0,0,0,132,5523,281,280,298,
1588050601199,0,0,0,139,5507,295,294,312,
1588050631613,0,0,0,146,5476,309,307,325,
1588050662027,0,0,0,157,5476,328,327,345,
1588050692643,0,0,0,170,5501,354,354,374,
1588050723159,0,0,0,181,5495,377,377,398,
1588050753471,0,0,0,190,5522,393,395,417,
1588050783882,0,0,0,198,5536,408,411,434,
1588050814296,0,0,0,208,5559,426,431,455,
1588050844713,0,0,0,216,5586,439,446,471,
1588050875251,0,0,0,224,5613,450,460,485,
1588050905846,0,0,0,230,5592,463,472,497,
1588050936259,0,0,0,243,5564,486,495,519,
1588050966672,0,0,0,249,5533,500,507,531,
1588050997190,0,0,0,253,5515,512,517,542,
1588051027703,0,0,0,255,5469,520,522,546,
1588051058122,0,0,0,266,5448,543,544,568,
1588051088631,0,0,0,304,5465,610,615,640,
1588051119046,0,0,0,340,5479,677,685,712,
1588051149562,0,0,0,382,5479,758,768,797,
1588051179975,0,0,0,428,5497,840,855,886,
1588051210386,0,0,0,473,5530,919,941,975,
1588051240902,0,0,0,536,5515,1037,1062,1097,
1588051271316,0,0,0,588,5493,1135,1161,1196,
1588051301728,0,0,0,619,5471,1199,1223,1259,
1588051332142,0,0,0,655,5414,1283,1298,1334,
1588051362556,0,0,0,667,5365,1328,1331,1369,
1588051392968,0,0,0,729,5280,1463,1452,1485,
1588051423484,0,0,0,1804,4123,4317,3632,3452,
1588051453898,0,0,0,1620,4226,3814,3257,3118,
1588051484311,0,0,0,1262,4478,2849,2525,2457,
1588051514726,0,0,0,1208,4552,2698,2417,2364,
1588051545345,0,0,0,753,5372,1484,1494,1534,
1588051575858,0,0,0,700,5539,1362,1398,1454,
1588051606170,0,0,0,1094,4756,2383,2193,2177,
1588051636582,0,0,0,790,5272,1617,1594,1640,
1588051666996,0,0,0,700,5494,1402,1421,1485,
1588051697514,0,0,0,645,5641,1276,1316,1390,
1588051728028,0,0,0,634,5642,1263,1300,1376,
1588051758440,0,0,0,636,5644,1271,1307,1385,
1588051788962,0,0,0,660,5601,1322,1353,1429,
1588051819370,0,0,0,709,5514,1426,1446,1517,
1588051849784,0,0,0,1743,4264,4130,3531,3400,
1588051880238,0,0,0,869,5296,1742,1732,1775,
1588051910814,0,0,0,820,5365,1633,1638,1687,
1588051941332,0,0,0,1053,4935,2232,2108,2116,
1588051971746,0,0,0,838,5286,1708,1688,1737,
1588052002168,0,0,0,835,5274,1708,1684,1733,
1588052032672,0,0,0,1348,4585,3017,2710,2663,
1588052063085,0,0,0,1667,4378,3827,3345,3238,
1588052093703,0,0,0,2057,4251,4747,4095,3914,
1588052126882,0,0,0,1120,5093,2231,2182,2185,
1588052157294,0,0,0,2108,4296,4775,4160,3972,
1588052187709,0,0,0,2195,4199,5078,4355,4139,
1588052218224,0,0,0,1487,4612,3190,2914,2837,
1588052248742,0,0,0,983,5047,1963,1910,1905,
1588052279153,0,0,0,1875,4146,4368,3717,3516,
1588052309773,0,0,0,1893,4053,4495,3768,3545,
1588052340186,0,0,0,1056,4447,2345,2084,2011,
1588052370803,0,0,0,1002,4704,2119,1962,1921,
1588052401421,0,0,0,1303,4484,2846,2554,2465,
1588052431937,0,0,0,1266,4570,2723,2476,2401,
1588052462352,0,0,0,911,5031,1824,1771,1765,
1588052492766,0,0,0,918,4706,1961,1809,1776,
1588052523384,0,0,0,1496,4124,3524,2985,2829,
1588052553797,0,0,0,617,4931,1290,1224,1223,
1588052584415,0,0,0,591,4906,1243,1174,1172,
1588052614933,0,0,0,569,4931,1195,1132,1133,
1588052645348,0,0,0,542,4980,1129,1077,1081,
1588052675770,0,0,0,482,5050,998,960,969,
1588052706276,0,0,0,456,5095,942,911,923,
1588052736714,0,0,0,472,5228,955,941,960,
1588052767103,0,0,0,526,5210,1054,1040,1056,
1588052797515,0,0,0,471,5278,938,933,952,
1588052827929,0,0,0,483,5222,968,956,972,
1588052858343,0,0,0,597,5009,1222,1176,1177,
1588052888759,0,0,0,528,4974,1106,1053,1058,
1588052919170,0,0,0,501,4967,1067,1010,1020,
1588052949584,0,0,0,556,4905,1189,1118,1123,
1588052979997,0,0,0,599,4873,1290,1207,1211,
1588053010413,0,0,0,618,4954,1309,1240,1249,
1588053040824,0,0,0,654,5120,1336,1300,1316,
1588053071337,0,0,0,698,5294,1369,1370,1393,
1588053101753,0,0,0,734,5370,1408,1429,1453,
1588053132271,0,0,0,629,5264,1236,1233,1251,
1588053162787,0,0,0,560,5191,1128,1109,1126,
